Overview,Sentiment_Score,Valence_Score,Arousal_Score,Dominance_Score,Tempo
A young Arab man is sent to a French prison.,0.05,0.112,0.677,0.491,0.014285714285714287
"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",0.0,0.6132105263157894,0.40136842105263154,0.528,0.0
"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",0.675,0.67625,0.641,0.628,0.19285714285714287
Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.,-0.08181818181818185,0.5327857142857143,0.5393571428571429,0.607857142857143,0.03794466403162056
"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",0.07878787878787878,0.5981,0.5427000000000001,0.5831,0.021925133689839574
A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.,0.3,0.6705,0.5567500000000001,0.6105,0.04285714285714286
"The life of Mason, from early childhood to his arrival at college.",0.1,0.7225,0.47,0.5595,0.022222222222222223
A woman assists her friend in arranging an illegal abortion in 1980s Romania.,-0.5,0.34966666666666674,0.6566666666666666,0.3976666666666666,0.1
The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,-0.08838383838383838,0.5735714285714285,0.5234285714285715,0.6534285714285714,0.0297979797979798
"Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.",-0.325,0.4287857142857142,0.4941428571428571,0.5160714285714285,0.11851851851851852
An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.,-0.125,0.5415384615384616,0.5209230769230769,0.46530769230769226,0.017857142857142856
"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",0.0,0.558375,0.58325,0.75475,0.0
"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.",0.027500000000000004,0.5679565217391305,0.4210000000000001,0.4910000000000001,0.05048076923076924
"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",0.10000000000000002,0.6233333333333334,0.7049166666666667,0.6309166666666667,0.016129032258064516
An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,0.0,0.5514444444444444,0.5507777777777778,0.5156666666666666,0.0
"A young French-Canadian, growing up in the 1960s and 1970s, struggles to reconcile his emerging homosexuality with his father's conservative values and his own Catholic beliefs.",0.2333333333333333,0.7290000000000001,0.373,0.7456666666666667,0.043478260869565216
The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.,0.18181818181818182,0.6920000000000001,0.5114444444444445,0.6632222222222222,0.036931818181818184
"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",-0.15625,0.5187999999999999,0.5637,0.6447,0.13421052631578947
A man's uneventful life is disrupted by the zombie apocalypse.,0.0,0.423,0.61825,0.59625,0.0
"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",0.3333333333333333,0.5158750000000001,0.5675625,0.554,0.045454545454545456
The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,0.0,0.5865714285714285,0.496,0.42442857142857143,0.0
"Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",-0.16666666666666666,0.4408124999999999,0.5334374999999999,0.5349375,0.037142857142857144
"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",-0.1,0.6378333333333334,0.5338333333333333,0.6821666666666667,0.10666666666666667
Two men share an odd friendship while they care for two women who are both in deep comas.,-0.08333333333333333,0.6058571428571428,0.35300000000000004,0.5008571428571429,0.02222222222222222
"Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap.",-0.1,0.44233333333333336,0.4956666666666667,0.5060666666666667,0.01
"A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit.",-0.2,0.37025,0.6782500000000001,0.5657499999999999,0.021052631578947368
"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.",0.0,0.4897,0.5344,0.5024000000000001,0.0
"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").",0.3,0.43345454545454554,0.4761818181818182,0.45199999999999996,0.03333333333333333
"In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",0.16666666666666666,0.6079090909090908,0.5249090909090909,0.5750909090909091,0.02564102564102564
A high-school boy is given the chance to write a story for Rolling Stone Magazine about an up-and-coming rock band as he accompanies them on their concert tour.,0.0,0.6471538461538462,0.4626923076923077,0.5470769230769231,0.0
"After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",0.0,0.7041000000000001,0.5900000000000001,0.5636,0.0
"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",0.0,0.6098823529411765,0.5100588235294118,0.5505294117647059,0.0
"Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.",0.2125,0.7126666666666667,0.5668666666666666,0.6716666666666666,0.045689655172413794
"A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses.",0.16666666666666669,0.7517142857142858,0.25671428571428573,0.5462857142857143,0.03787878787878787
A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.,-0.8,0.6306666666666667,0.5446666666666667,0.6943333333333332,0.08888888888888889
"In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.",-0.11851851851851852,0.41935714285714293,0.5580714285714286,0.4767857142857143,0.01921921921921922
A woman struggles to find a way to live her life after the death of her husband and child.,0.13636363636363635,0.6808571428571428,0.5425714285714286,0.5771428571428572,0.017045454545454544
A vagabond swordsman is aided by a beautiful ninja girl and a crafty spy in confronting a demonic clan of killers - with a ghost from his past as their leader - who are bent on overthrowing the Tokugawa Shogunate.,0.3333333333333333,0.47633333333333333,0.6490833333333332,0.5539166666666666,0.08108108108108109
"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",0.16666666666666666,0.39622222222222225,0.6541111111111112,0.5693333333333332,0.034482758620689655
"An artificial man, who was incompletely constructed and has scissors for hands, leads a solitary life. Then one day, a suburban lady meets him and introduces him to her world.",-0.3,0.5414545454545455,0.4057272727272727,0.4687272727272727,0.022222222222222223
"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",0.0,0.4872222222222223,0.3836666666666667,0.4134444444444445,0.0
An ophthalmologist's mistress threatens to reveal their affair to his wife while a married documentary filmmaker is infatuated with another woman.,0.016666666666666663,0.6455555555555555,0.552,0.5778888888888889,0.049999999999999996
"During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him.",-0.625,0.47081249999999997,0.5425,0.5667500000000001,0.078125
"Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",0.5,0.646,0.3915384615384615,0.49153846153846154,0.043478260869565216
A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.,0.0,0.4888,0.5024,0.6209999999999999,0.0
"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.",0.3,0.556125,0.44900000000000007,0.499,0.031578947368421054
"In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift.",0.325,0.6842222222222222,0.4955555555555555,0.6562222222222222,0.04615384615384616
"Jake Blues, just released from prison, puts together his old band to save the Catholic home where he and his brother Elwood were raised.",0.05,0.6477999999999999,0.41339999999999993,0.5397000000000001,0.009523809523809525
The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,0.2,0.7291428571428572,0.532,0.6494285714285714,0.09523809523809523
"Director/choreographer Bob Fosse tells his own life story as he details the sordid career of Joe Gideon, a womanizing, drug-using dancer.",0.6,0.6001111111111112,0.6035555555555555,0.6218888888888888,0.06666666666666667
"Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.",-0.1,0.5526666666666666,0.4724,0.5321333333333333,0.013793103448275864
"""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.",0.0,0.47828571428571426,0.5215714285714286,0.5902857142857142,0.0
"In a corrupt, greed-fueled world, a powerful alchemist leads a messianic character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment.",-0.1,0.6199230769230769,0.48892307692307696,0.6593846153846153,0.04782608695652174
A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.,-0.25,0.5512,0.38659999999999994,0.4742,0.09090909090909091
"A surreal, virtually plotless series of dreams centered around six middle-class people and their consistently interrupted attempts to have a meal together.",0.25,0.6328333333333332,0.3935000000000001,0.49125,0.039473684210526314
"In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",-0.6666666666666666,0.4604285714285714,0.5962857142857143,0.5812857142857143,0.1111111111111111
"Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral.",0.027840909090909083,0.441,0.6253333333333334,0.5569999999999999,0.08883689839572192
The World War II phase of the career of controversial American general George S. Patton.,0.20000000000000004,0.5223333333333333,0.6066666666666667,0.6593333333333332,0.09583333333333334
"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",0.0,0.5473333333333333,0.37333333333333335,0.5052222222222222,0.0
A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the East Coast of the United States.,0.3,0.6309090909090909,0.43290909090909097,0.5835454545454546,0.044444444444444446
"1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. They and his wife variously plot to force him.",0.0,0.6547000000000002,0.5705,0.6601,0.0
A black police detective is asked to investigate a murder in a racially hostile southern town.,-0.08333333333333333,0.42142857142857143,0.6315714285714286,0.6568571428571428,0.01282051282051282
Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?,0.0,0.6708888888888889,0.5828888888888889,0.5499999999999999,0.0
A former prisoner of war is brainwashed as an unwitting assassin for an international Communist conspiracy.,0.0,0.23085714285714287,0.7161428571428571,0.5710000000000001,0.0
The slave Spartacus leads a violent revolt against the decadent Roman Republic.,-0.8,0.3851428571428571,0.6337142857142857,0.5475714285714286,0.17777777777777778
"A woman disappears during a Mediterranean boating trip. During the search, her lover and her best friend become attracted to each other.",0.4375,0.713875,0.5415,0.5408750000000001,0.1118421052631579
A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.,0.08333333333333333,0.5012000000000001,0.5672,0.6094999999999999,0.022727272727272728
"Moses, an Egyptian Prince, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people.",0.35,0.8188333333333334,0.5026666666666666,0.7861666666666666,0.03684210526315789
An American Civil War veteran embarks on a journey to rescue his niece from the Comanches.,0.0,0.5983333333333334,0.592,0.6463333333333333,0.0
"Two brothers struggle to maintain their strict, Bible-toting father's favor.",0.0,0.6302857142857142,0.4185714285714286,0.6769999999999999,0.0
"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at high noon when the gang leader, an outlaw he sent up years ago, arrives on the noon train.",-0.020000000000000004,0.5127894736842106,0.516578947368421,0.5618947368421052,0.018461538461538463
A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.,0.0,0.5418000000000001,0.5346000000000001,0.572,0.0
"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",-0.15625,0.5646470588235294,0.37923529411764706,0.42,0.15073529411764705
"When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",-5.551115123125783e-18,0.5847777777777777,0.4922222222222223,0.5817777777777777,0.10344827586206898
A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,0.1,0.6127142857142857,0.446,0.5479999999999999,0.008333333333333333
"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",0.175,0.5696,0.5521,0.6365000000000001,0.09545454545454546
The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,-0.425,0.43125,0.5720000000000001,0.46925000000000006,0.1
"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",0.375,0.6447,0.46720000000000006,0.6003000000000001,0.017857142857142856
A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.,0.0,0.638,0.45566666666666666,0.5242222222222224,0.0
"When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence, a Saxon lord fights back as the outlaw leader of a rebel guerrilla army.",-0.00625,0.47766666666666674,0.5665999999999999,0.6507333333333333,0.000925925925925926
A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,0.4,0.5811538461538461,0.5511538461538461,0.5852307692307692,0.08
A film crew goes to a tropical island for an exotic location shoot and discovers a colossal ape who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.,0.13376623376623378,0.6807058823529413,0.5274117647058824,0.5711764705882354,0.0492822966507177
"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",0.425,0.7151666666666667,0.5855833333333332,0.6245833333333334,0.03695652173913044
Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.,0.16818181818181818,0.6572222222222223,0.5215555555555556,0.6137777777777778,0.03333333333333333
"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",0.02,0.43733333333333335,0.6646666666666667,0.633,0.018571428571428572
A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,0.0,0.4861666666666666,0.6378333333333334,0.7538333333333335,0.0
A heavy-metal drummer's life is thrown into freefall when he begins to lose his hearing.,0.0,0.5212857142857144,0.5394285714285715,0.5607142857142857,0.0
"While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections.",0.13636363636363635,0.6758181818181819,0.5586363636363636,0.6260000000000001,0.00909090909090909
"Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",0.0,0.4433749999999999,0.6415,0.77025,0.0
"Seven long-time friends get together for a dinner. When they decide to share with each other the content of every text message, email and phone call they receive, many secrets start to unveil and the equilibrium trembles.",0.1875,0.6824,0.38630000000000003,0.53215,0.03676470588235294
The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,0.06666666666666667,0.66375,0.39825000000000005,0.615375,0.018181818181818184
"Paddington (Ben Whishaw), now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's (Imelda Staunton's) 100th birthday, only for the gift to be stolen.",0.3190476190476191,0.6984999999999999,0.45927777777777784,0.5365555555555557,0.1222222222222222
A story that revolves around drug abuse in the affluent north Indian State of Punjab and how the youth there have succumbed to it en-masse resulting in a socio-economic decline.,0.6499999999999999,0.5216,0.4928,0.5365,0.04814814814814814
A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,0.012499999999999997,0.5314615384615385,0.4485384615384615,0.5175384615384615,0.08125
The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.,0.0,0.6471538461538462,0.4917692307692307,0.6079230769230769,0.0
A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.,0.0,0.6275,0.3795,0.46633333333333327,0.0
"In post-World War II Denmark, a group of young German POWs are forced to clear a beach of thousands of land mines under the watch of a Danish Sergeant who slowly learns to appreciate their plight.",-0.08000000000000002,0.527142857142857,0.45249999999999996,0.5725714285714286,0.04848484848484849
The daughter of an Imperial scientist joins the Rebel Alliance in a risky move to steal the plans for the Death Star.,0.0,0.4835000000000001,0.6426999999999999,0.6420999999999999,0.0
Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,0.0,0.4706,0.5746,0.701,0.0
"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",-0.1,0.5031818181818181,0.5002727272727273,0.5324545454545454,0.008695652173913044
"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.",0.30727272727272725,0.6965833333333333,0.4405000000000001,0.6055,0.09158249158249158
"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh (Robert Gulaczyk) to deliver the troubled artist's final letter and ends up investigating his final days there.",-0.08,0.5818461538461539,0.43938461538461543,0.5043846153846153,0.03428571428571429
U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,0.4166666666666667,0.6567142857142857,0.4548571428571429,0.6125714285714287,0.02192982456140351
"An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wife's request for a divorce.",0.06818181818181818,0.716,0.5054615384615384,0.5796153846153846,0.008264462809917356
"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",0.0,0.6055384615384616,0.5626153846153845,0.49446153846153845,0.046052631578947366
A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.,0.25555555555555554,0.7032,0.47800000000000004,0.6224666666666666,0.04646464646464647
"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",0.0,0.5075714285714285,0.5792857142857143,0.5644285714285714,0.0
"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.",0.35714285714285715,0.6833846153846153,0.4856153846153845,0.6065384615384615,0.013736263736263736
"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",0.5111111111111112,0.7042142857142857,0.42450000000000004,0.5815714285714286,0.06969696969696972
"A quiet, sweet tempered housewife endures small slights from her well-educated husband and daughter every day because of her inability to speak and understand English.",0.024999999999999994,0.6775000000000001,0.36516666666666664,0.4638333333333333,0.046590909090909086
"A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.",0.0,0.6185714285714285,0.5822857142857144,0.712,0.0
"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",0.09318181818181817,0.7107142857142857,0.45728571428571435,0.5159285714285715,0.015734265734265732
A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.,0.05,0.692125,0.494625,0.6188750000000001,0.026666666666666665
"A pair of young lovers flee their New England town, which causes a local search party to fan out to find them.",0.07878787878787878,0.6784444444444444,0.5083333333333333,0.4603333333333334,0.024880382775119617
"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",0.03409090909090909,0.6085,0.5345,0.5396666666666666,0.013903743315508019
In 2006-2007 a group of investors bet against the US mortgage market. In their research they discover how flawed and corrupt the market is.,-0.5,0.4686666666666667,0.5823333333333333,0.5109999999999999,0.047619047619047616
A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.,0.06666666666666667,0.5252142857142857,0.5642857142857143,0.5931428571428572,0.017391304347826087
A secret agent exacts revenge on a serial killer through a series of captures and releases.,-0.4,0.3868333333333333,0.6184999999999999,0.5543333333333333,0.03076923076923077
"Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.",-0.05,0.5238571428571429,0.46542857142857136,0.5407142857142857,0.022727272727272728
"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",0.19999999999999998,0.6227,0.40790000000000004,0.6001000000000001,0.029310344827586206
A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.,-0.2625,0.573923076923077,0.47361538461538466,0.526923076923077,0.07272727272727274
"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",-0.3125,0.5876,0.46559999999999996,0.5102,0.020833333333333332
A mother desperately searches for the killer who framed her son for a girl's horrific murder.,-0.8,0.38380000000000003,0.7064,0.5784,0.12307692307692308
A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.,-0.225,0.4584444444444445,0.4383333333333333,0.43300000000000005,0.03333333333333333
"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",0.15,0.6032222222222222,0.5443333333333332,0.5922222222222222,0.02142857142857143
"Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?",-0.033333333333333326,0.4985384615384616,0.47615384615384626,0.5050769230769231,0.03
A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.,-0.03333333333333333,0.3788571428571429,0.5584285714285715,0.5229999999999999,0.02727272727272728
"The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois.",0.0,0.6010000000000001,0.49666666666666676,0.6328888888888888,0.0
"Four friends, all high school teachers, test a theory that they will improve their lives by maintaining a constant level of alcohol in their blood.",0.08,0.6164166666666667,0.4497499999999999,0.5818333333333333,0.014545454545454545
"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",0.19444444444444442,0.5406666666666666,0.6075,0.5835833333333333,0.10574712643678162
"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.",0.1,0.5004285714285714,0.5,0.5090000000000001,0.008
"Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.",-0.004166666666666666,0.6263124999999999,0.41275,0.522625,0.054411764705882354
"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.",0.25,0.654,0.47983333333333333,0.529,0.020833333333333332
"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.",0.2,0.6042727272727273,0.5156363636363636,0.5682727272727273,0.04285714285714286
A Turkish man travels to Istanbul to find the daughter of his father's former girlfriend.,0.0,0.8014999999999999,0.5165,0.61575,0.0
Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,0.08333333333333333,0.5771428571428572,0.5158571428571429,0.5655714285714286,0.014492753623188404
A mysterious Hollywood stuntman and mechanic moonlights as a getaway driver and finds himself in trouble when he helps out his neighbor.,-0.1,0.47914285714285715,0.5958571428571429,0.48742857142857143,0.021052631578947368
"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.",0.06026936026936026,0.5962307692307692,0.521,0.5786923076923076,0.04035594035594035
A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,0.1875,0.621,0.4285555555555555,0.6097777777777779,0.03125
"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.",-0.025,0.6537142857142858,0.43357142857142844,0.6213571428571429,0.002702702702702703
"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",0.1,0.38785714285714284,0.6441428571428572,0.5725714285714286,0.009523809523809525
A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,0.1,0.7448181818181819,0.4993636363636363,0.5710000000000001,0.01
A skilled London police officer is transferred to a small town with a dark secret.,-0.07500000000000001,0.517,0.46825,0.590875,0.10625
"Tells the story of Benjamin Button, a man who starts aging backwards with consequences.",0.0,0.42225,0.31325000000000003,0.41525,0.0
"Veer-Zaara is a saga of love, separation, courage and sacrifice. A love story that is an inspiration and will remain a legend forever.",0.5,0.6812499999999999,0.5299166666666667,0.6479166666666666,0.1
A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.,-0.5,0.6470000000000001,0.37866666666666665,0.5641666666666667,0.041666666666666664
"Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?",0.5005102040816326,0.6249999999999999,0.5431538461538463,0.5952307692307692,0.1437229437229437
"The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967.",0.018181818181818174,0.5922727272727273,0.45490909090909093,0.5663636363636364,0.016883116883116882
"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",0.0,0.64325,0.49141666666666667,0.48641666666666666,0.0
The crew of the ship Serenity try to evade an assassin sent to recapture one of their members who is telepathic.,0.0,0.512,0.5146666666666667,0.5478888888888889,0.0
"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",0.1,0.7172142857142857,0.4525000000000001,0.5754285714285714,0.005405405405405406
"A teenage boy expelled from school for fighting arrives at a boarding school where the systematic bullying of younger students is encouraged as a means to maintain discipline, and decides to fight back.",0.0,0.6187272727272727,0.522,0.6265454545454546,0.0
"A poor yet passionate young man falls in love with a rich young woman, giving her a sense of freedom, but they are soon separated because of their social differences.",0.09404761904761905,0.7493333333333334,0.5085555555555556,0.5906666666666667,0.060493827160493834
The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling.,0.0,0.785,0.604,0.6163333333333333,0.0
"Sixteen-year-old Lilja and her only friend, the young boy Volodja, live in Russia, fantasizing about a better life. One day, Lilja falls in love with Andrej, who is going to Sweden, and invites Lilja to come along and start a new life.",0.22878787878787876,0.7615,0.4299166666666667,0.5664166666666667,0.06177156177156176
